Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
532392,Creative Eye Ltd.,CREATIVEYE,CREATIVE EYE LTD.,Active,B ,5,INE230B01021,Movies & Entertainment,Equity
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,Axiscades Technologies Ltd,Active,B ,5,INE555B01013,BPO/KPO,Equity
532398,Usha Martin Education & Solutions Limited,UMESLTD,Usha Martin Education & Solutions Limited,Active,B ,1,INE240C01028,Education,Equity
532413,Cerebra Integrated Technologies Ltd.,CEREBRAINT,CEREBRA INTEGRATED TECHNOLOGIES LTD.,Active,B ,10,INE345B01019,Computer Hardware,Equity
532416,Next Mediaworks Ltd,NEXTMEDIA,NEXT MEDIAWORKS LTD.,Active,B ,10,INE747B01016,Publishing,Equity
532419,Smartlink Holdings Limited,SMARTLINK,Smartlink Holdings Ltd,Active,B ,2,INE178C01020,IT Networking Equipment,Equity
532432,United Spirits Limited,UNITDSPR,UNITED SPIRITS LTD.,Active,B ,2,INE854D01024,Breweries & Distilleries,Equity
532440,MPS Limited,MPSLTD,MPS LTD.,Active,B ,10,INE943D01017,Comm.Printing/Stationery,Equity
532456,Compuage Infocom Ltd,COMPUAGE,COMPUAGE INFOCOM LTD.,Active,B ,2,INE070C01037,Storage Media & Peripherals,Equity
532481,Noida Toll Bridge Company Ltd,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,Active,B ,10,INE781B01015,Roads & Highways,Equity
532485,Balmer Lawrie Investments Ltd.,BLIL,BALMER LAWRIE INVESTMENTS LTD.,Active,B ,10,INE525F01017,Finance (including NBFCs),Equity
532486,Pokarna Ltd.,POKARNA,POKARNA LTD.,Active,B ,2,INE637C01025,Construction Materials,Equity
532507,B.A.G. Films & Media Ltd,BAGFILMS,B.A.G.FILMS & MEDIA LTD.,Active,B ,2,INE116D01028,Broadcasting & Cable TV,Equity
532513,TVS Electronics Ltd.,TVSELECT,TVS ELECTRONICS LTD.,Active,B ,10,INE236G01019,Storage Media & Peripherals,Equity
532521,Palred Technologies Limited,PALRED,Palred Technologies Limited,Active,B ,10,INE218G01033,IT Software Products,Equity
532528,Datamatics Global Services Limited,DATAMATICS,DATAMATICS GLOBAL SERVICES LTD.,Active,B ,5,INE365B01017,IT Software Products,Equity
532529,New Delhi Television Limited,NDTV,NEW DELHI TELEVISION LTD.,Active,B ,4,INE155G01029,Broadcasting & Cable TV,Equity
532543,GP Petroleums Limited,GULFPETRO,GP Petroleums Limited,Active,B ,5,INE586G01017,Oil Marketing & Distribution,Equity
532605,JBM Auto Limited,JBMA,JBM AUTO LTD.,Active,B ,5,INE927D01028,Auto Parts & Equipment,Equity
532616,Xchanging Solutions Limited,XCHANGING,XCHANGING SOLUTIONS LTD.,Active,B ,10,INE692G01013,BPO/KPO,Equity
532621,Morarjee Textiles Limited,MORARJEE,MORARJEE TEXTILES LTD.,Active,B ,7,INE161G01027,Textiles,Equity
532624,Jindal Photo Limited,JINDALPHOT,JINDAL PHOTO LTD.,Active,B ,10,INE796G01012,Photographic Products,Equity
532627,Jaiprakash Power Ventures Limited,JPPOWER,Jaiprakash Power Ventures Limited,Active,B ,10,INE351F01018,Electric Utilities,Equity
532630,Gokaldas Exports Ltd,GOKEX,GOKALDAS EXPORTS LTD.,Active,B ,5,INE887G01027,Other Apparels & Accessories,Equity
532633,Allsec Technologies Ltd.,ALLSEC,ALLSEC TECHNOLOGIES LTD.,Active,B ,10,INE835G01018,BPO/KPO,Equity
532637,Mangalam Drugs and Organics Ltd.,MANGALAM,MANGALAM DRUGS & ORGANICS LTD.,Active,B ,10,INE584F01014,Pharmaceuticals,Equity
532641,Nandan Denim Limited,NDL,Nandan Denim Limited,Active,B ,10,INE875G01030,Textiles,Equity
532649,Nectar Lifesciences Limited,NECLIFE,NECTAR LIFESCIENCES LTD.,Active,B ,1,INE023H01027,Pharmaceuticals,Equity
532650,MSP STEEL & POWER LTD.,MSPL,MSP STEEL & POWER LTD.,Active,B ,10,INE752G01015,Iron & Steel Products,Equity
532651,SPL INDUSTRIES LIMITED,SPLIL,SPL INDUSTRIES LTD.,Active,B ,10,INE978G01016,Other Apparels & Accessories,Equity
532654,McLeod Russel India Limited,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,Active,B ,5,INE942G01012,Tea & Coffee,Equity
532660,Vivimed Labs Ltd.,VIVIMEDLAB,VIVIMED LABS LTD.,Active,B ,2,INE526G01021,Pharmaceuticals,Equity
532661,Rane (Madras)  Ltd.,RML,RANE (MADRAS) LTD.,Active,B ,10,INE050H01012,Auto Parts & Equipment,Equity
532662,HT Media Ltd,HTMEDIA,HT MEDIA LTD.,Active,B ,2,INE501G01024,Publishing,Equity
532673,K. M. Sugar Mills Ltd.,KMSUGAR,K.M.SUGAR MILLS LTD.,Active,B ,2,INE157H01023,Sugar,Equity
532674,Bannari Amman Spinning Mills Ltd,BASML,BANNARI AMMAN SPINNING MILLS LTD.,Active,B ,5,INE186H01022,Textiles,Equity
532679,SORIL Infra Resources Limited,SORILINFRA,SORIL Infra Resources Ltd,Active,B ,10,INE034H01016,Diversified,Equity
532687,Repro India Ltd.,REPRO,REPRO INDIA LTD.,Active,B ,10,INE461B01014,Comm.Printing/Stationery,Equity
532695,Celebrity Fashions Ltd.,CELEBRITY,CELEBRITY FASHIONS LTD.,Active,B ,10,INE185H01016,Other Apparels & Accessories,Equity
532699,Royal Orchid Hotels Ltd,ROHLTD,ROYAL ORCHID HOTELS LTD.,Active,B ,10,INE283H01019,Hotels,Equity
532700,Entertainment Network (India) Ltd,ENIL,ENTERTAINMENT NETWORK (INDIA) LTD.,Active,B ,10,INE265F01028,Broadcasting & Cable TV,Equity
532707,Dynemic Products Ltd.,DYNPRO,DYNEMIC PRODUCTS LTD.,Active,B ,10,INE256H01015,Specialty Chemicals,Equity
532712,Reliance Communications Limited,RCOM,RELIANCE COMMUNICATIONS LTD.,Active,B ,5,INE330H01018,Telecom Services,Equity
532719,B L Kashyap and Sons Ltd,BLKASHYAP,B.L.KASHYAP AND SONS LTD.,Active,B ,1,INE350H01032,Realty,Equity
532721,Visa Steel Limited,VISASTEEL,VISA STEEL LTD.,Active,B ,10,INE286H01012,Iron & Steel/Interm.Products,Equity
532722,Nitco Ltd.,NITCO,NITCO LTD.,Active,B ,10,INE858F01012,Furniture-Furnishing-Paints,Equity
532726,Gallantt Metal Limited,GALLANTT,GALLANTT METAL LTD.,Active,B ,10,INE297H01019,Iron & Steel/Interm.Products,Equity
532728,Malu Paper Mills Limited,MALUPAPER,MALU PAPER MILLS LTD.,Active,B ,10,INE383H01017,Paper & Paper Products,Equity
532730,STL Global Ltd,SGL,STL GLOBAL LTD.,Active,B ,10,INE353H01010,Textiles,Equity
532732,Kewal Kiran Clothing Ltd.,KKCL,KEWAL KIRAN CLOTHING LTD.,Active,B ,10,INE401H01017,Other Apparels & Accessories,Equity
532737,Emkay Global Financial Services Ltd,EMKAY,EMKAY GLOBAL FINANCIAL SERVICES LTD.,Active,B ,10,INE296H01011,Other Financial Services,Equity
532740,Lokesh Machines Limited,LOKESHMACH,LOKESH MACHINES LTD.,Active,B ,10,INE397H01017,Industrial Machinery,Equity
532741,Kamdhenu Limited,KAMDHENU,Kamdhenu Ltd,Active,B ,10,INE390H01012,Iron & Steel/Interm.Products,Equity
532744,GTN Textiles Ltd. (formerly known as GTN Industries Ltd.),GTNTEX,GTN TEXTILES LTD.,Active,B ,10,INE302H01017,Textiles,Equity
532748,Prime Focus Limited,PFOCUS,PRIME FOCUS LTD.,Active,B ,1,INE367G01038,Movies & Entertainment,Equity
532764,GeeCee Ventures Limited,GEECEE,GeeCee Ventures Limited,Active,B ,10,INE916G01016,Realty,Equity
532767,Gayatri Projects Limited,GAYAPROJ,GAYATRI PROJECTS LTD.,Active,B ,2,INE336H01023,Construction & Engineering,Equity
532768,FIEM INDUSTRIES LIMITED,FIEMIND,FIEM INDUSTRIES LTD.,Active,B ,10,INE737H01014,Auto Parts & Equipment,Equity
532771,JHS Svendgaard Laboratories Ltd.,JHS,JHS SVENDGAARD LABORATORIES LTD.,Active,B ,10,INE544H01014,Personal Products,Equity
532773,Global Vectra Helicorp Ltd.,GLOBALVECT,GLOBAL VECTRA HELICORP LTD.,Active,B ,10,INE792H01019,Airlines,Equity
532776,SHIVAM AUTOTECH LIMITED,SHIVAMAUTO,SHIVAM AUTOTECH LTD.,Active,B ,2,INE637H01024,Auto Parts & Equipment,Equity
532780,Parsvnath Developers Ltd.,PARSVNATH,PARSVNATH DEVELOPERS LTD.,Active,B ,5,INE561H01026,Realty,Equity
532782,SUTLEJ TEXTILES & INDUSTRIES LIMITED,SUTLEJTEX,SUTLEJ TEXTILES & INDUSTRIES LTD.,Active,B ,1,INE645H01027,Textiles,Equity
532785,Ruchira Papers Ltd,RUCHIRA,RUCHIRA PAPERS LTD.,Active,B ,10,INE803H01014,Paper & Paper Products,Equity
532794,Zee Media Corporation Limited,ZEEMEDIA,Zee Media Corporation Limited,Active,B ,1,INE966H01019,Broadcasting & Cable TV,Equity
532795,Siti Networks Limited,SITINET,Siti Networks Ltd,Active,B ,1,INE965H01011,Broadcasting & Cable TV,Equity
532796,Lumax Auto Technologies Ltd.,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,Active,B ,2,INE872H01027,Auto Parts & Equipment,Equity
532797,AUTOLINE INDUSTRIES LTD.,AUTOIND,AUTOLINE INDUSTRIES LTD.,Active,B ,10,INE718H01014,Auto Parts & Equipment,Equity
532801,Cambridge Technology Enterprises Ltd.,CTE,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,Active,B ,10,INE627H01017,IT Software Products,Equity
532804,Technocraft Industries (India) Ltd.,TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,Active,B ,10,INE545H01011,Iron & Steel Products,Equity
532808,Pearl Global Industries Limited,PGIL,Pearl Global Industries Limited,Active,B ,10,INE940H01014,Other Apparels & Accessories,Equity
532812,Transwarranty Finance Limited,TFL,TRANSWARRANTY FINANCE LTD.,Active,B ,10,INE804H01012,Finance (including NBFCs),Equity
532815,SMS Pharmaceuticals Ltd,SMSPHARMA,SMS PHARMACEUTICALS LTD.,Active,B ,1,INE812G01025,Pharmaceuticals,Equity
532817,Oriental Trimex Limited,ORIENTALTL,ORIENTAL TRIMEX LTD.,Active,B ,10,INE998H01012,Construction Materials,Equity
532828,AMD Industries Ltd,AMDIND,AMD INDUSTRIES LTD.,Active,B ,10,INE005I01014,Containers & Packaging,Equity
532842,Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,Active,B ,10,INE917H01012,Commodity Chemicals,Equity
532845,TGB Banquets and Hotels Limited,TGBHOTELS,TGB BANQUETS AND HOTELS LTD.,Active,B ,10,INE797H01018,Hotels,Equity
532847,HILTON METAL FORGING LIMITED,HILTON,HILTON METAL FORGING LTD.,Active,B ,10,INE788H01017,Other Industrial Products,Equity
532852,McDowell Holdings Limited,MCDHOLDING,MCDOWELL HOLDINGS LTD.,Active,B ,10,INE836H01014,Investment Companies,Equity
532853,Asahi Songwon Colors Ltd.,ASAHISONG,ASAHI SONGWON COLORS LTD.,Active,B ,10,INE228I01012,Specialty Chemicals,Equity
532864,Nelcast Limited,NELCAST,NELCAST LTD.,Active,B ,2,INE189I01024,Other Industrial Products,Equity
532867,V2 Retail Limited,V2RETAIL,V2 RETAIL LTD.,Active,B ,10,INE945H01013,Department Stores,Equity
532869,Tarmat Limited,TARMAT,TARMAT LTD.,Active,B ,10,INE924H01018,Construction & Engineering,Equity
532875,Allied Digital Services Limited,ADSL,ALLIED DIGITAL SERVICES LTD.,Active,B ,5,INE102I01027,IT Consulting & Software,Equity
532878,Alpa Laboratories Limited,ALPA,ALPA LABORATORIES LTD.,Active,B ,10,INE385I01010,Biotechnology,Equity
532884,Refex Industries Limited,REFEX,Refex Industries Limited,Active,B ,10,INE056I01017,Industrial Gases,Equity
532891,Puravankara Limited,PURVA,Puravankara Ltd,Active,B ,5,INE323I01011,Realty,Equity
532895,Nagreeka Capital & Infrastructure Limited,NAGREEKCAP,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,Active,B ,5,INE245I01016,Investment Companies,Equity
532923,RENAISSANCE GLOBAL LIMITED,RGL,Renaissance Global Ltd,Active,B ,10,INE722H01016,Other Apparels & Accessories,Equity
532925,Kaushalya Infrastructure Development Corporation Ltd,KAUSHALYA,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,Active,B ,10,INE234I01010,Construction & Engineering,Equity
532928,Transformers and Rectifiers (India) Limited,TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,Active,B ,1,INE763I01026,Heavy Electrical Equipment,Equity
532930,BGR ENERGY SYSTEMS LIMITED,BGRENERGY,BGR ENERGY SYSTEMS LTD.,Active,B ,10,INE661I01014,Heavy Electrical Equipment,Equity
532932,MANAKSIA LIMITED,MANAKSIA,MANAKSIA LTD.,Active,B ,2,INE015D01022,Iron & Steel Products,Equity
532934,PPAP Automotive Limited,PPAP,PPAP Automotive Limited,Active,B ,10,INE095I01015,Auto Parts & Equipment,Equity
532935,"Aries Agro Limited,",ARIES,ARIES AGRO LTD.,Active,B ,10,INE298I01015,Fertilizers,Equity
532937,Kuantum Papers Limited,KUANTUM,KUANTUM PAPERS LTD.,Active,B ,1,INE529I01021,Paper & Paper Products,Equity
532941,Cords Cable Industries Limited,CORDSCABLE,CORDS CABLE INDUSTRIES LTD.,Active,B ,10,INE792I01017,Other Elect.Equip./ Prod.,Equity
532944,OnMobile Global Ltd.,ONMOBILE,OnMobile Global Ltd.,Active,B ,10,INE809I01019,Other Telecom Services,Equity
532945,Shriram EPC Limited,SHRIRAMEPC,SHRIRAM EPC LTD.,Active,B ,10,INE964H01014,Construction & Engineering,Equity
532951,GSS Infotech Ltd,GSS,GSS INFOTECH LTD.,Active,B ,10,INE871H01011,IT Consulting & Software,Equity
532952,Nahar Capital & Financial Services Ltd.,NAHARCAP,NAHAR CAPITAL & FINANCIAL SERVICES LTD.,Active,B ,5,INE049I01012,Investment Companies,Equity
532960,Dhani Services Limited,DHANI,Dhani Services Ltd,Active,B ,2,INE274G01010,Other Financial Services,Equity
532974,Aditya Birla  Money Ltd,BIRLAMONEY,ADITYA BIRLA MONEY LTD.-$,Active,B ,1,INE865C01022,Other Financial Services,Equity
532976,Jai Balaji Industries Limited,JAIBALAJI,JAI BALAJI INDUSTRIES LTD.,Active,B ,10,INE091G01018,Iron & Steel/Interm.Products,Equity
532980,Gokul Refoils and Solvent Limited,GOKUL,GOKUL REFOILS & SOLVENT LTD.,Active,B ,2,INE020J01029,Edible Oils,Equity
532983,RPG Life Sciences Limited,RPGLIFE,RPG LIFE SCIENCES LTD.,Active,B ,8,INE105J01010,Pharmaceuticals,Equity
532985,Kotak Mahindra Mutual Fund,KTKSENSEX,KOTAK SENSEX ETF,Active,B ,10,INF373I01031,Other Financial Services,Equity
532986,Niraj Cement Structurals Limited,NIRAJ,NIRAJ CEMENT STRUCTURALS LTD.,Active,B ,10,INE368I01016,Construction & Engineering,Equity
532987,Rane Brake Lining Limited,RBL,RANE BRAKE LINING LTD.,Active,B ,10,INE244J01017,Auto Parts & Equipment,Equity
532988,Rane Engine Valve Limited,RANEENGINE,RANE ENGINE VALVE LTD.,Active,B ,10,INE222J01013,Auto Parts & Equipment,Equity
532989,Bafna Pharmaceuticals Limited,BAFNAPHARM,BAFNA PHARMACEUTICALS LTD.,Active,B ,10,INE878I01022,Pharmaceuticals,Equity
533001,SOMI CONVEYOR BELTINGS LIMITED,SOMICONV,SOMI CONVEYOR BELTINGS LTD.,Active,B ,10,INE323J01019,Industrial Machinery,Equity
533022,20 Microns Limited,20MICRONS,20 MICRONS LTD.,Active,B ,5,INE144J01027,Mining,Equity
533029,Alkali Metals Limited,ALKALI,ALKALI METALS LTD.,Active,B ,10,INE773I01017,Specialty Chemicals,Equity
533093,RAJ OIL MILLS LIMITED,RAJOIL,RAJ OIL MILLS LTD.,Active,B ,10,INE294G01026,Edible Oils,Equity
533095,Bengal & Assam Company Limited,BENGALASM,BENGAL & ASSAM COMPANY LTD.,Active,B ,10,INE083K01017,Finance (including NBFCs),Equity
533146,D-Link (India) Ltd,DLINKINDIA,D-Link (India) Ltd,Active,B ,2,INE250K01012,IT Networking Equipment,Equity
533152,MBL INFRASTRUCTURES LIMITED,MBLINFRA,MBL Infrastructures Ltd,Active,B ,10,INE912H01013,Construction & Engineering,Equity
533156,Vascon Engineers Limited,VASCONEQ,Vascon Engineers Ltd,Active,B ,10,INE893I01013,Realty,Equity
533158,Thangamayil Jewellery Limited,THANGAMAYL,Thangamayil Jewellery Ltd,Active,B ,10,INE085J01014,Other Apparels & Accessories,Equity
533160,D B REALTY LIMITED,DBREALTY,D B Realty Ltd,Active,B ,10,INE879I01012,Realty,Equity
533161,Emmbi Industries Limited,EMMBI,Emmbi Industries Ltd,Active,B ,10,INE753K01015,Containers & Packaging,Equity
533163,ARSS Infrastructure Projects Limited,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.,Active,B ,10,INE267I01010,Construction & Engineering,Equity
533164,Texmo Pipes and Products Limited,TEXMOPIPES,TEXMO PIPES & PRODUCTS LTD.,Active,B ,10,INE141K01013,Plastic Products,Equity
533168,Rossell India Limited,ROSSELLIND,ROSSELL INDIA LTD.,Active,B ,2,INE847C01020,Tea & Coffee,Equity
533169,MAN INFRACONSTRUCTION LIMITED,MANINFRA,MAN INFRACONSTRUCTION LTD.,Active,B ,2,INE949H01023,Construction & Engineering,Equity
533181,Intrasoft Technologies Limited,ISFT,INTRASOFT TECHNOLOGIES LTD.,Active,B ,10,INE566K01011,Internet & Catalogue Retail,Equity
533192,K C P SUGAR AND INDUSTRIES CORPORATION LTD.,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,Active,B ,1,INE790B01024,Sugar,Equity
533193,KIRLOSKAR ELECTRIC COMPANY LTD.,KECL,Kirloskar Electric Company Ltd,Active,B ,10,INE134B01017,Other Elect.Equip./ Prod.,Equity
533203,TARAPUR TRANSFORMERS LIMITED,TARAPUR,Tarapur Transformers Ltd,Active,B ,10,INE747K01017,Heavy Electrical Equipment,Equity
533207,Jaypee Infratech Limited,JPINFRATEC,Jaypee Infratech Ltd,Active,B ,10,INE099J01015,Roads & Highways,Equity
533208,Emami Paper Mills Ltd.,EMAMIPAP,EMAMI PAPER MILLS LTD.,Active,B ,2,INE830C01026,Paper & Paper Products,Equity
533217,Hindustan Media Ventures Limited,HMVL,HINDUSTAN MEDIA VENTURES LTD.,Active,B ,10,INE871K01015,Publishing,Equity
533218,EMAMI REALTY LIMITED,EMAMIREAL,Emami Realty Ltd,Active,B ,2,INE778K01012,Realty,Equity
533221,Asian Hotels (West) Ltd,AHLWEST,ASIAN HOTELS (WEST) LTD.,Active,B ,10,INE915K01010,Hotels,Equity
533227,Asian Hotels (East) Limited,AHLEAST,ASIAN HOTELS (EAST) LTD.,Active,B ,10,INE926K01017,Hotels,Equity
533239,Prakash Steelage Limited,PRAKASHSTL,PRAKASH STEELAGE LTD.,Active,B ,1,INE696K01024,Iron & Steel Products,Equity
533252,Welspun Investments and Commercials Ltd.,WELINV,WELSPUN INVESTMENTS AND COMMERCIALS LTD.,Active,B ,10,INE389K01018,Other Financial Services,Equity
533260,Career Point Limited,CAREERP,CAREER POINT LTD.,Active,B ,10,INE521J01018,Education,Equity
533261,Eros International Media Limited,EROSMEDIA,EROS INTERNATIONAL MEDIA LTD.,Active,B ,10,INE416L01017,Movies & Entertainment,Equity
533263,Orient Green Power Company Limited,GREENPOWER,ORIENT GREEN POWER COMPANY LTD.,Active,B ,10,INE999K01014,Electric Utilities,Equity
533265,Gallantt Ispat Limited,GALLISPAT,GALLANTT ISPAT LTD.,Active,B ,1,INE528K01029,Iron & Steel/Interm.Products,Equity
533267,CANTABIL RETAIL INDIA LIMITED,CANTABIL,CANTABIL RETAIL INDIA LTD.,Active,B ,10,INE068L01016,Other Apparels & Accessories,Equity
533275,GYSCOAL ALLOYS LIMITED,GAL,GYSCOAL ALLOYS LTD.,Active,B ,1,INE482J01021,Iron & Steel/Interm.Products,Equity
533282,GRAVITA INDIA LIMITED,GRAVITA,GRAVITA INDIA LTD.,Active,B ,2,INE024L01027,Other Non-Ferrous Metals,Equity
533284,RPP INFRA PROJECTS LIMITED,RPPINFRA,RPP INFRA PROJECTS LTD.,Active,B ,10,INE324L01013,Construction & Engineering,Equity
533287,ZEE LEARN LIMITED,ZEELEARN,ZEE LEARN LTD.,Active,B ,1,INE565L01011,Education,Equity
533292,A2Z Infra Engineering Limited,A2ZINFRA,A2Z Infra Engineering Limited,Active,B ,10,INE619I01012,Utilities:Non-Elec.,Equity
533295,PUNJAB & SIND BANK,PSB,PUNJAB & SIND BANK,Active,B ,10,INE608A01012,Banks,Equity
533296,Future Market Networks Limited,FMNL,FUTURE MARKET NETWORKS LTD.,Active,B ,10,INE360L01017,Department Stores,Equity
533298,Surana Solar Limited,SURANASOL,Surana Solar Limited,Active,B ,5,INE272L01022,Electronic Components,Equity
533302,Kalyani Investment Company Limited,KICL,KALYANI INVESTMENT COMPANY LTD.,Active,B ,10,INE029L01018,Investment Companies,Equity
533306,SUMMIT SECURITIES LTD.,SUMMITSEC,SUMMIT SECURITIES LTD.,Active,B ,10,INE519C01017,Investment Companies,Equity
533316,STEL Holdings Limited,STEL,STEL Holdings Ltd,Active,B ,10,INE577L01016,Holding Companies,Equity
533317,OMKAR SPECIALITY CHEMICALS LIMITED,OMKARCHEM,OMKAR SPECIALITY CHEMICALS LTD.,Active,B ,10,INE474L01016,Specialty Chemicals,Equity
533320,Jubilant Industries Limited,JUBLINDS,JUBILANT INDUSTRIES LTD.,Active,B ,10,INE645L01011,Specialty Chemicals,Equity
533329,Indian Terrain Fashions Limited,INDTERRAIN,INDIAN TERRAIN FASHIONS LTD.,Active,B ,2,INE611L01021,Other Apparels & Accessories,Equity
533333,Fineotex Chemical Limited,FCL,FINEOTEX CHEMICAL LTD.,Active,B ,2,INE045J01026,Specialty Chemicals,Equity
533336,Dhunseri Investments Ltd,DHUNINV,DHUNSERI INVESTMENTS LTD.,Active,B ,10,INE320L01011,Investment Companies,Equity
533339,Zen Technologies Ltd.,ZENTEC,ZEN TECHNOLOGIES LTD.,Active,B ,1,INE251B01027,Defence,Equity
533343,Lovable Lingerie Limited,LOVABLE,LOVABLE LINGERIE LTD.,Active,B ,10,INE597L01014,Other Apparels & Accessories,Equity
533393,TCI Developers Limited,TCIDEVELOP,TCI DEVELOPERS LTD.,Active,B ,10,INE662L01016,Realty,Equity
533452,EBIXCASH WORLD MONEY INDIA LIMITED,EBIXFOREX,Ebixcash World Money India Ltd,Active,B ,10,INE726L01019,Other Financial Services,Equity
533470,Rushil Decor Limited,RUSHIL,RUSHIL DECOR LTD.,Active,B ,10,INE573K01017,Forest Products,Equity
533482,Kridhan Infra Limited,KRIINFRA,Kridhan Infra Limited,Active,B ,2,INE524L01026,Construction & Engineering,Equity
533506,INVENTURE GROWTH & SECURITIES LIMITED,INVENTURE,INVENTURE GROWTH & SECURITIES LTD.,Active,B ,1,INE878H01024,Other Financial Services,Equity
533543,BROOKS LABORATORIES LIMITED,BROOKS,BROOKS LABORATORIES LTD.,Active,B ,10,INE650L01011,Pharmaceuticals,Equity
533553,TD Power Systems Ltd,TDPOWERSYS,T D POWER SYSTEMS LTD.,Active,B ,10,INE419M01019,Heavy Electrical Equipment,Equity
533576,Vaswani Industries Limited,VASWANI,VASWANI INDUSTRIES LTD.,Active,B ,10,INE590L01019,Iron & Steel/Interm.Products,Equity
533581,PG Electroplast Limited,PGEL,PG ELECTROPLAST LTD.,Active,B ,10,INE457L01011,Consumer Electronics,Equity
533638,FLEXITUFF VENTURES INTERNATIONAL LIMITED,FLEXITUFF,Flexituff Ventures International Ltd,Active,B ,10,INE060J01017,Plastic Products,Equity
533644,Ujaas Energy Limited,UJAAS,Ujaas Energy Limited,Active,B ,1,INE899L01022,Heavy Electrical Equipment,Equity
533676,Indo Thai Securities Limited,INDOTHAI,INDO THAI SECURITIES LTD.,Active,B ,10,INE337M01013,Other Financial Services,Equity
533704,Essar Shipping Ltd,ESSARSHPNG,ESSAR SHIPPING LTD.,Active,B ,10,INE122M01019,Shipping,Equity
533761,GPT Infraprojects limited,GPTINFRA,GPT INFRAPROJECTS LTD.,Active,B ,10,INE390G01014,Construction & Engineering,Equity
534312,MT EDUCARE LIMITED,MTEDUCARE,MT EDUCARE LTD.,Active,B ,10,INE472M01018,Education,Equity
534328,Hexa Tradex Limited,HEXATRADEX,HEXA TRADEX LTD.,Active,B ,2,INE750M01017,Comm.Trading  & Distribution,Equity
534369,Tribhovandas Bhimji Zaveri Limited,TBZ,TRIBHOVANDAS BHIMJI ZAVERI LTD.,Active,B ,10,INE760L01018,Other Apparels & Accessories,Equity
534392,Vardhman Special Steels Ltd,VSSL,VARDHMAN SPECIAL STEELS LTD.,Active,B ,10,INE050M01012,Iron & Steel Products,Equity
534425,Speciality Restaurants Limited,SPECIALITY,SPECIALITY RESTAURANTS LTD.,Active,B ,10,INE247M01014,Restaurants,Equity
534532,Lypsa Gems & Jewellery Limited,LYPSAGEMS,Lypsa Gems & Jewellery Ltd,Active,B ,10,INE142K01011,Other Apparels & Accessories,Equity
534598,S.E. POWER LIMITED,SEPOWER,S.E. POWER LTD.,Active,B ,10,INE735M01018,Electric Utilities,Equity
534615,North Eastern Carrying Corporation Limited,NECCLTD,NORTH EASTERN CARRYING CORPORATION LTD.,Active,B ,10,INE553C01016,Transportation - Logistics,Equity
534675,Prozone Intu Properties Limited,PROZONINTU,Prozone Intu Properties Limited,Active,B ,2,INE195N01013,Realty,Equity
534748,Steel Exchange India Ltd.,STEELXIND,STEEL EXCHANGE INDIA LTD.,Active,B ,10,INE503B01013,Iron & Steel/Interm.Products,Equity
